Container,CPU Utilisation,Memory Utilisation,Iteration
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2948.0,40.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
jdk2-2-2-01,2543.0,57.0,14.0
