Container,CPU Utilisation,Memory Utilisation,Iteration
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
jdkf-02,4903.0,296.0,4.0
jdkf-01,5911.0,433.0,4.0
