Container,CPU Utilisation,Memory Utilisation,Iteration
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,3006.0,59.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
jdk05-05-1-01,2555.0,181.0,14.0
